Inglés,Español,Module,Sección,
Description,Descripción,module,Magento_CmsStaging,26
Description,Descripción,module,Magento_Indexer,26
Description,Descripción,module,Magento_InventoryAdminUi,26
Description,Descripción,module,Magento_Reports,26
Description,Descripción,module,Magento_SalesRuleStaging,26
Description,Descripción,module,Magento_SalesRule,26
Description,Descripción,module,Magento_Staging,26
Sort Order,Procesar Orden,module,Magento_Backend,26
Sort Order,Procesar Orden,module,Magento_CatalogEvent,26
Sort Order,Procesar Orden,module,Magento_CustomerCustomAttributes,26
Sort Order,Procesar Orden,module,Magento_Downloadable,26
Sort Order,Procesar Orden,module,Magento_GiftRegistry,26
Sort Order,Procesar Orden,module,Magento_Review,26
Sort Order,Procesar Orden,module,Magento_Rma,26
Sort Order,Procesar Orden,module,Magento_Tax,26
Sort Order,Procesar Orden,module,Magento_Widget,26
Sort Order,Procesar Orden,module,Klarna_Kp,26
Sort Order,Procesar Orden,module,Magento_AuthorizenetAcceptjs,26
Sort Order,Procesar Orden,module,Magento_Authorizenet,26
Sort Order,Procesar Orden,module,Magento_Braintree,26
Sort Order,Procesar Orden,module,Magento_CompanyCredit,26
Sort Order,Procesar Orden,module,Magento_Cybersource,26
Sort Order,Procesar Orden,module,Magento_Dhl,26
Sort Order,Procesar Orden,module,Magento_Eway,26
Sort Order,Procesar Orden,module,Magento_Fedex,26
Sort Order,Procesar Orden,module,Magento_OfflinePayments,26
Sort Order,Procesar Orden,module,Magento_OfflineShipping,26
Sort Order,Procesar Orden,module,Magento_Paypal,26
Sort Order,Procesar Orden,module,Magento_Ups,26
Sort Order,Procesar Orden,module,Magento_Usps,26
Sort order,Procesar Orden,module,Magento_VisualMerchandiser,26
Sort Order,Procesar Orden,module,Magento_Worldpay,26
Sort Order,Procesar Orden,module,Temando_Shipping,26
Remove,Remover,module,Magento_AdminNotification,26
Remove,Remover,module,Magento_AdvancedCheckout,26
Remove,Remover,module,Magento_Catalog,26
Remove,Remover,module,Magento_CustomerBalance,26
Remove,Remover,module,Magento_CustomerCustomAttributes,26
Remove,Remover,module,Magento_GiftCardAccount,26
Remove,Remover,module,Magento_GiftRegistry,26
Remove,Remover,module,Magento_GroupedProduct,26
Remove,Remover,module,Magento_Integration,26
Remove,Remover,module,Magento_Invitation,26
Remove,Remover,module,Magento_LayeredNavigation,26
Remove,Remover,module,Magento_MultipleWishlist,26
Remove,Remover,module,Magento_NegotiableQuote,26
Remove,Remover,module,Magento_RequisitionList,26
Remove,Remover,module,Magento_Reward,26
Remove,Remover,module,Magento_Rma,26
Remove,Remover,module,Magento_Rule,26
Remove,Remover,module,Magento_Sales,26
Remove,Remover,module,Magento_SendFriend,26
Remove,Remover,module,Magento_Theme,26
Remove,Remover,module,Magento_VisualMerchandiser,26
Remove,Remover,theme,frontend/Magento/luma,26
Remove,Remover,module,Temando_Shipping,26
Remove,Remover,module,Magento_Checkout,26
Remove,Remover,module,Magento_GiftWrapping,26
Remove,Remover,module,Magento_Banner,26
Quantity,Cantidad,module,Dotdigitalgroup_Email,25
Quantity,Cantidad,module,Magento_AdvancedCheckout,25
Quantity,Cantidad,module,Magento_Backend,25
Quantity,Cantidad,module,Magento_Bundle,25
Quantity,Cantidad,module,Magento_CatalogInventory,25
Quantity,Cantidad,module,Magento_Catalog,25
Quantity,Cantidad,module,Magento_ConfigurableProduct,25
Quantity,Cantidad,module,Magento_Customer,25
Quantity,Cantidad,module,Magento_GiftCard,25
Quantity,Cantidad,module,Magento_GiftRegistry,25
quantity,Cantidad,module,Magento_Reminder,25
Quantity,Cantidad,module,Magento_Reports,25
Quantity,Cantidad,module,Magento_Review,25
Quantity,Cantidad,module,Magento_Sales,25
Quantity,Cantidad,module,Temando_Shipping,25
Quantity,Cantidad,module,Magento_InventoryConfigurableProductAdminUi,25
Quantity,Cantidad,module,Magento_BundleStaging,25
Quantity,Cantidad,module,Magento_CatalogStaging,25
Quantity,Cantidad,module,Magento_ConfigurableProductStaging,25
Quantity,Cantidad,module,Magento_GroupedProductStaging,25
Quantity,Cantidad,module,Magento_GroupedProduct,25
Quantity,Cantidad,module,Magento_InventoryLowQuantityNotificationAdminUi,25
Quantity,Cantidad,module,Magento_NegotiableQuote,25
Quantity,Cantidad,module,Magento_SharedCatalog,25
Quantity,Cantidad,module,Magento_Wishlist,25
Type,Tipo,module,Fastly_Cdn,25
Type,Tipo,module,Magento_CatalogRule,25
Type,Tipo,module,Magento_Catalog,25
Type,Tipo,module,Magento_GiftRegistry,25
Type,Tipo,module,Magento_Review,25
Type,Tipo,module,Magento_Rma,25
Type,Tipo,module,Magento_Shipping,25
Type,Tipo,module,Magento_Support,25
Type,Tipo,module,Magento_TargetRule,25
Type,Tipo,module,Magento_Vault,25
Type,Tipo,module,Magento_Widget,25
Type,Tipo,module,Magento_Backup,25
Type,Tipo,module,Magento_Braintree,25
Type,Tipo,module,Magento_BundleStaging,25
Type,Tipo,module,Magento_Bundle,25
Type,Tipo,module,Magento_CatalogStaging,25
Type,Tipo,module,Magento_Customer,25
Type,Tipo,module,Magento_GroupedProductStaging,25
Type,Tipo,module,Magento_GroupedProduct,25
Type,Tipo,module,Magento_Newsletter,25
Type,Tipo,module,Magento_OfflineShipping,25
Type,Tipo,module,Magento_ReviewStaging,25
Type,Tipo,module,Magento_SharedCatalog,25
Type,Tipo,module,Magento_Variable,25
Type,Tipo,module,Temando_Shipping,25
message,Mensaje,module,Magento_Catalog,24
Message,Mensaje,module,Magento_Checkout,24
message,Mensaje,module,Magento_Company,24
message,Mensaje,module,Magento_Customer,24
Message,Mensaje,module,Magento_GiftCard,24
Message,Mensaje,module,Magento_GiftMessage,24
Message,Mensaje,module,Magento_GiftRegistry,24
Message,Mensaje,module,Magento_Invitation,24
message,Mensaje,module,Magento_NegotiableQuote,24
Message,Mensaje,module,Magento_NegotiableQuote,24
Message,Mensaje,module,Magento_Newsletter,24
Message,Mensaje,module,Magento_Sales,24
Message,Mensaje,module,Magento_SendFriend,24
message,Mensaje,module,Magento_Shipping,24
Message,Mensaje,module,Magento_Support,24
Message,Mensaje,module,Magento_Theme,24
message,Mensaje,module,Magento_UrlRewrite,24
message,Mensaje,module,Magento_Webapi,24
Message,Mensaje,module,Magento_Webapi,24
message,Mensaje,module,Magento_Wishlist,24
Message,Mensaje,module,Magento_Wishlist,24
Message,Mensaje,module,Magento_Contact,24
Message,Mensaje,module,Dotdigitalgroup_Email,24
Message,Mensaje,module,Magento_AdminNotification,24
Product,Producto,module,Magento_AdvancedCheckout,24
Product,Producto,module,Magento_Backend,24
Product,Producto,module,Magento_Bundle,24
Product,Producto,module,Magento_CatalogRule,24
Product,Producto,module,Magento_CatalogSearch,24
Product,Producto,module,Magento_Catalog,24
Product,Producto,module,Magento_Customer,24
Product,Producto,module,Magento_GiftRegistry,24
Product,Producto,module,Magento_Multishipping,24
Product,Producto,module,Magento_Reports,24
Product,Producto,module,Magento_RequisitionList,24
Product,Producto,module,Magento_Review,24
Product,Producto,module,Magento_Rma,24
Product,Producto,module,Magento_Sales,24
Product,Producto,module,Magento_Shipping,24
product,Producto,module,Magento_Tax,24
Product,Producto,module,Magento_Wishlist,24
Product,Producto,module,Temando_Shipping,24
Product,Producto,module,Magento_InventoryLowQuantityNotificationAdminUi,24
Product,Producto,module,Magento_InventoryShippingAdminUi,24
Product,Producto,module,Magento_MultipleWishlist,24
Product,Producto,module,Magento_NegotiableQuote,24
Product,Producto,module,Magento_ReviewStaging,24
Product,Producto,module,Magento_Widget,24
None,Ninguno,module,Magento_AdminGws,22
None,Ninguno,module,Magento_Bundle,22
None,Ninguno,module,Magento_Catalog,22
None,Ninguno,module,Magento_CustomerCustomAttributes,22
None,Ninguno,module,Magento_Dhl,22
None,Ninguno,module,Magento_Eav,22
None,Ninguno,module,Magento_Fedex,22
None,Ninguno,module,Magento_GiftRegistry,22
None,Ninguno,module,Magento_GiftWrapping,22
None,Ninguno,module,Magento_NegotiableQuote,22
None,Ninguno,module,Magento_OfflineShipping,22
None,Ninguno,module,Magento_Reward,22
None,Ninguno,module,Magento_Rma,22
None,Ninguno,module,Magento_Security,22
None,Ninguno,module,Magento_Sitemap,22
None,Ninguno,module,Magento_Tax,22
None,Ninguno,module,Magento_Ups,22
None,Ninguno,module,Magento_Usps,22
None,Ninguno,module,Magento_VisualMerchandiser,22
None,Ninguno,module,Magento_Widget,22
None,Ninguno,module,Magento_Worldpay,22
None,Ninguno,module,Magento_PageBuilder,22
Qty,Cantidad,module,Magento_AdvancedCheckout,21
Qty,Cantidad,module,Magento_CatalogInventory,21
Qty,Cantidad,module,Magento_Catalog,21
Qty,Cantidad,module,Magento_Checkout,21
Qty,Cantidad,module,Magento_Customer,21
Qty,Cantidad,module,Magento_Downloadable,21
Qty,Cantidad,module,Magento_GiftRegistry,21
Qty,Cantidad,module,Magento_GroupedProduct,21
Qty,Cantidad,module,Magento_MultipleWishlist,21
Qty,Cantidad,module,Magento_Multishipping,21
Qty,Cantidad,module,Magento_NegotiableQuote,21
Qty,Cantidad,module,Magento_Paypal,21
Qty,Cantidad,module,Magento_QuickOrder,21
Qty,Cantidad,module,Magento_RequisitionList,21
Qty,Cantidad,module,Magento_Rma,21
Qty,Cantidad,module,Magento_Sales,21
Qty,Cantidad,module,Magento_ScalableInventory,21
Qty,Cantidad,module,Magento_Shipping,21
Qty,Cantidad,module,Magento_Wishlist,21
Qty,Cantidad,module,Temando_Shipping,21
Qty,Cantidad,module,Magento_InventoryCatalogAdminUi,21
Actions,Acciones,module,Fastly_Cdn,20
Actions,Acciones,module,Magento_Backend,20
Actions,Acciones,module,Magento_Braintree,20
Actions,Acciones,module,Magento_Catalog,20
Actions,Acciones,module,Magento_ConfigurableProduct,20
Actions,Acciones,module,Magento_Customer,20
Actions,Acciones,module,Magento_GiftRegistry,20
Actions,Acciones,module,Magento_GroupedProduct,20
Actions,Acciones,module,Magento_MultipleWishlist,20
Actions,Acciones,module,Magento_Multishipping,20
Actions,Acciones,module,Magento_Review,20
Actions,Acciones,module,Magento_Rma,20
Actions,Acciones,module,Magento_SalesRule,20
Actions,Acciones,module,Magento_Sales,20
Actions,Acciones,module,Magento_Vault,20
Actions,Acciones,module,Magento_AdminNotification,20
Actions,Acciones,module,Magento_CatalogRuleStaging,20
Actions,Acciones,module,Magento_CatalogRule,20
Actions,Acciones,module,Magento_Paypal,20
Actions,Acciones,module,Magento_SalesRuleStaging,20
Website,Sitio Web,module,Magento_CatalogPermissions,20
Website,Sitio Web,module,Magento_Catalog,20
Website,Sitio Web,module,Magento_Config,20
Website,Sitio Web,module,Magento_CustomerBalance,20
Website,Sitio Web,module,Magento_CustomerSegment,20
Website,Sitio Web,module,Magento_GiftCardAccount,20
Website,Sitio Web,module,Magento_GiftCard,20
Website,Sitio Web,module,Magento_GiftRegistry,20
Website,Sitio Web,module,Magento_InventoryProductAlert,20
Website,Sitio Web,module,Magento_Invitation,20
Website,Sitio Web,module,Magento_Reward,20
Website,Sitio Web,module,Magento_Support,20
Website,Sitio Web,module,Magento_Weee,20
Website,Sitio Web,module,Dotdigitalgroup_Email,20
Website,Sitio Web,module,Magento_Company,20
Website,Sitio Web,module,Magento_Reminder,20
Website,Sitio Web,module,Magento_Sales,20
Website,Sitio Web,module,Magento_Search,20
Website,Sitio Web,module,Magento_SharedCatalog,20
Website,Sitio Web,module,Magento_Theme,20
-- Please Select --,-- Por favor Selecciona --,module,Amazon_Core,19
-- Please Select --,-- Por favor Selecciona --,module,Magento_Backend,19
-- Please Select --,-- Por favor Selecciona --,module,Magento_CatalogPermissions,19
-- Please Select --,-- Por favor Selecciona --,module,Magento_Catalog,19
-- Please select --,-- Por favor Selecciona --,module,Magento_Catalog,19
-- Please Select --,-- Por favor Selecciona --,module,Magento_CustomerCustomAttributes,19
-- Please Select --,-- Por favor Selecciona --,module,Magento_Customer,19
-- Please select --,-- Por favor Selecciona --,module,Magento_GiftRegistry,19
-- Please Select --,-- Por favor Selecciona --,module,Magento_ImportExport,19
-- Please Select --,-- Por favor Selecciona --,module,Magento_Paypal,19
-- Please Select --,-- Por favor Selecciona --,module,Magento_Sales,19
-- Please Select --,-- Por favor Selecciona --,module,Magento_Store,19
-- Please Select --,-- Por favor Selecciona --,module,Magento_TargetRule,19
-- Please Select --,-- Por favor Selecciona --,module,Magento_Theme,19
-- Please Select --,-- Por favor Selecciona --,module,Magento_Widget,19
-- Please Select --,-- Por favor Selecciona --,module,Magento_CmsStaging,19
-- Please Select --,-- Por favor Selecciona --,module,Magento_Cms,19
-- Please Select --,-- Por favor Selecciona --,module,Magento_InventoryShippingAdminUi,19
-- Please Select --,-- Por favor Selecciona --,module,Magento_OfflineShipping,19
Active,Activo,module,Dotdigitalgroup_Email,19
Active,Activo,module,Magento_Banner,19
Active,Activo,module,Magento_Company,19
Active,Activo,module,Magento_CustomerSegment,19
Active,Activo,module,Magento_GiftCardAccount,19
Active,Activo,module,Magento_GiftRegistry,19
Active,Activo,module,Magento_Integration,19
Active,Activo,module,Magento_PageBuilder,19
Active,Activo,module,Magento_Paypal,19
Active,Activo,module,Magento_Reminder,19
Active,Activo,module,Magento_SalesRule,19
Active,Activo,module,Magento_Staging,19
Active,Activo,module,Magento_TargetRule,19
Active,Activo,module,Magento_User,19
Active,Activo,module,Temando_Shipping,19
Active,Activo,module,Magento_CatalogRuleStaging,19
Active,Activo,module,Magento_CatalogRule,19
Active,Activo,module,Magento_Review,19
Active,Activo,module,Magento_SalesRuleStaging,19
close,Cerrar,module,Magento_AdminNotification,19
Close,Cerrar,module,Magento_AdminNotification,19
Close,Cerrar,module,Magento_Backend,19
Close,Cerrar,module,Magento_Bundle,19
Close,Cerrar,module,Magento_PageBuilder,19
Close,Cerrar,module,Magento_Paypal,19
Close,Cerrar,module,Magento_Rma,19
Close,Cerrar,module,Magento_Sales,19
Close,Cerrar,module,Magento_Staging,19
Close,Cerrar,module,Magento_TargetRule,19
Close,Cerrar,module,Magento_Theme,19
Close,Cerrar,module,Magento_VisualMerchandiser,19
Close,Cerrar,module,Magento_Widget,19
Close,Cerrar,module,Magento_B2b,19
Close,Cerrar,lib,lib/web/mage/dropdown.js,19
Close,Cerrar,lib,lib/web/mage/translate-inline.js,19
Close,Cerrar,module,Magento_CheckoutAgreements,19
Close,Cerrar,module,Magento_MultipleWishlist,19
Close,Cerrar,module,Magento_Ui,19
Save and Continue Edit,Guardar y Continuar Editando,module,Magento_Banner,19
Save and Continue Edit,Guardar y Continuar Editando,module,Magento_CatalogEvent,19
Save and Continue Edit,Guardar y Continuar Editando,module,Magento_CatalogRule,19
Save and Continue Edit,Guardar y Continuar Editando,module,Magento_Catalog,19
Save and Continue Edit,Guardar y Continuar Editando,module,Magento_CustomerCustomAttributes,19
Save and Continue Edit,Guardar y Continuar Editando,module,Magento_CustomerSegment,19
Save and Continue Edit,Guardar y Continuar Editando,module,Magento_Customer,19
Save and Continue Edit,Guardar y Continuar Editando,module,Magento_GiftRegistry,19
Save and Continue Edit,Guardar y Continuar Editando,module,Magento_GiftWrapping,19
Save and Continue Edit,Guardar y Continuar Editando,module,Magento_Reminder,19
Save and Continue Edit,Guardar y Continuar Editando,module,Magento_Rma,19
Save and Continue Edit,Guardar y Continuar Editando,module,Magento_SalesRule,19
Save and Continue Edit,Guardar y Continuar Editando,module,Magento_Search,19
Save and Continue Edit,Guardar y Continuar Editando,module,Magento_SharedCatalog,19
Save and Continue Edit,Guardar y Continuar Editando,module,Magento_TargetRule,19
Save and Continue Edit,Guardar y Continuar Editando,module,Magento_Tax,19
Save and Continue Edit,Guardar y Continuar Editando,module,Magento_Theme,19
Save and Continue Edit,Guardar y Continuar Editando,module,Magento_Variable,19
Save and Continue Edit,Guardar y Continuar Editando,module,Magento_Widget,19
Page not found.,No se encuentra la página.,module,Magento_Checkout,19
Page not found.,No se encuentra la página.,module,Magento_CompanyCredit,19
Page not found.,No se encuentra la página.,module,Magento_Company,19
Page not found.,No se encuentra la página.,module,Magento_Config,19
Page not found.,No se encuentra la página.,module,Magento_Contact,19
Page not found.,No se encuentra la página.,module,Magento_Customer,19
Page not found.,No se encuentra la página.,module,Magento_GiftRegistry,19
Page not found.,No se encuentra la página.,module,Magento_Invitation,19
Page not found.,No se encuentra la página.,module,Magento_MultipleWishlist,19
Page not found.,No se encuentra la página.,module,Magento_NegotiableQuote,19
Page not found.,No se encuentra la página.,module,Magento_QuickOrder,19
Page not found.,No se encuentra la página.,module,Magento_Reward,19
Page not found.,No se encuentra la página.,module,Magento_Rma,19
Page not found.,No se encuentra la página.,module,Magento_Rss,19
Page not found.,No se encuentra la página.,module,Magento_SendFriend,19
Page not found.,No se encuentra la página.,module,Magento_Shipping,19
Page not found.,No se encuentra la página.,module,Magento_Theme,19
Page not found.,No se encuentra la página.,module,Magento_VisualMerchandiser,19
Page not found.,No se encuentra la página.,module,Magento_Wishlist,19
Reset,Reiniciar,module,Magento_AdvancedCheckout,19
Reset,Reiniciar,module,Magento_Backend,19
Reset,Reiniciar,module,Magento_Banner,19
Reset,Reiniciar,module,Magento_CatalogRule,19
Reset,Reiniciar,module,Magento_Catalog,19
Reset,Reiniciar,module,Magento_Company,19
Reset,Reiniciar,module,Magento_CurrencySymbol,19
Reset,Reiniciar,module,Magento_Customer,19
Reset,Reiniciar,module,Magento_Email,19
